,Date,Id,Tweet
0,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
1,2021-06-14 09:22:23,1404368609502134276,@tobyliiiiiiiiii @f_rmnn Cool
2,2021-06-14 09:15:58,1404366995907256320,@FOXSports Epic dog
3,2021-06-14 08:22:48,1404353618518499329,K is Kindred
4,2021-06-14 08:21:46,1404353357469212673,Could turn out to be one big Philip K Dick joke in the end
5,2021-06-14 08:13:50,1404351360644964355,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
6,2021-06-14 07:19:13,1404337616296681472,"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”"
7,2021-06-14 07:15:20,1404336639938154497,@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live t… https://t.co/JkBwUkInVM
8,2021-06-14 07:12:55,1404336029776027651,"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub… https://t.co/h039mXnTf1"
9,2021-06-14 06:52:53,1404330986951766021,@DELTA_V @spacex360 So much more is needed for life to become multiplanetary
10,2021-06-14 05:04:50,1404303796075859974,!! https://t.co/3H9gMEmSLF
11,2021-06-14 04:02:55,1404288216400764940,This is true https://t.co/72u3SrBf6U
12,2021-06-14 04:01:27,1404287845028667397,Our Soul Dichotomy https://t.co/D4PC5XK2VK
13,2021-06-13 21:46:23,1404193457065787392,RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU
14,2021-06-13 17:42:54,1404132183254523905,@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily witho… https://t.co/I4DDRoL561
15,2021-06-13 17:36:03,1404130459924135944,@ajtourville The Plaid carbon-wrapped motor is arguably the most advanced motor on Earth outside of maybe a lab som… https://t.co/3o0s7jUCdA
16,2021-06-13 17:27:59,1404128430585618433,@ajtourville Main advantage of this is a much stronger EM field compared with a rotor that is held together by meta… https://t.co/8JWKkrSSQ5
17,2021-06-13 17:21:58,1404126913791021056,"@ajtourville Fiber is wound over rotor at high tension load. Machine to do this was made by Tesla Automation.

Carb… https://t.co/CtG5MsOctL"
18,2021-06-13 17:12:51,1404124622224723972,@AlternateJones True
19,2021-06-13 06:42:00,1403965862327902215,@PPathole Deriving moments of inertia from first principles
20,2021-06-13 06:20:10,1403960366703337476,Esoteric meme of the day https://t.co/ELGmeLEXRE
21,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
22,2021-06-14 09:22:23,1404368609502134276,@tobyliiiiiiiiii @f_rmnn Cool
23,2021-06-14 09:15:58,1404366995907256320,@FOXSports Epic dog
24,2021-06-14 08:22:48,1404353618518499329,K is Kindred
25,2021-06-14 08:21:46,1404353357469212673,Could turn out to be one big Philip K Dick joke in the end
26,2021-06-14 08:13:50,1404351360644964355,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
27,2021-06-14 07:19:13,1404337616296681472,"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”"
28,2021-06-14 07:15:20,1404336639938154497,@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live t… https://t.co/JkBwUkInVM
29,2021-06-14 07:12:55,1404336029776027651,"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub… https://t.co/h039mXnTf1"
30,2021-06-14 06:52:53,1404330986951766021,@DELTA_V @spacex360 So much more is needed for life to become multiplanetary
31,2021-06-14 05:04:50,1404303796075859974,!! https://t.co/3H9gMEmSLF
32,2021-06-14 04:02:55,1404288216400764940,This is true https://t.co/72u3SrBf6U
33,2021-06-14 04:01:27,1404287845028667397,Our Soul Dichotomy https://t.co/D4PC5XK2VK
34,2021-06-13 21:46:23,1404193457065787392,RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU
35,2021-06-13 17:42:54,1404132183254523905,@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily witho… https://t.co/I4DDRoL561
36,2021-06-13 17:36:03,1404130459924135944,@ajtourville The Plaid carbon-wrapped motor is arguably the most advanced motor on Earth outside of maybe a lab som… https://t.co/3o0s7jUCdA
37,2021-06-13 17:27:59,1404128430585618433,@ajtourville Main advantage of this is a much stronger EM field compared with a rotor that is held together by meta… https://t.co/8JWKkrSSQ5
38,2021-06-13 17:21:58,1404126913791021056,"@ajtourville Fiber is wound over rotor at high tension load. Machine to do this was made by Tesla Automation.

Carb… https://t.co/CtG5MsOctL"
39,2021-06-13 17:12:51,1404124622224723972,@AlternateJones True
40,2021-06-13 06:42:00,1403965862327902215,@PPathole Deriving moments of inertia from first principles
41,2021-06-13 06:20:10,1403960366703337476,Esoteric meme of the day https://t.co/ELGmeLEXRE
42,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
43,2021-06-14 09:22:23,1404368609502134276,@tobyliiiiiiiiii @f_rmnn Cool
44,2021-06-14 09:15:58,1404366995907256320,@FOXSports Epic dog
45,2021-06-14 08:22:48,1404353618518499329,K is Kindred
46,2021-06-14 08:21:46,1404353357469212673,Could turn out to be one big Philip K Dick joke in the end
47,2021-06-14 08:13:50,1404351360644964355,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
48,2021-06-14 07:19:13,1404337616296681472,"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”"
49,2021-06-14 07:15:20,1404336639938154497,@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live t… https://t.co/JkBwUkInVM
50,2021-06-14 07:12:55,1404336029776027651,"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub… https://t.co/h039mXnTf1"
51,2021-06-14 06:52:53,1404330986951766021,@DELTA_V @spacex360 So much more is needed for life to become multiplanetary
52,2021-06-14 05:04:50,1404303796075859974,!! https://t.co/3H9gMEmSLF
53,2021-06-14 04:02:55,1404288216400764940,This is true https://t.co/72u3SrBf6U
54,2021-06-14 04:01:27,1404287845028667397,Our Soul Dichotomy https://t.co/D4PC5XK2VK
55,2021-06-13 21:46:23,1404193457065787392,RT @Tesla: Playing Cyberpunk in Model S Plaid https://t.co/y9Ev4F6EaU
56,2021-06-13 17:42:54,1404132183254523905,@Cointelegraph This is inaccurate. Tesla only sold ~10% of holdings to confirm BTC could be liquidated easily witho… https://t.co/I4DDRoL561
57,2021-06-13 17:36:03,1404130459924135944,@ajtourville The Plaid carbon-wrapped motor is arguably the most advanced motor on Earth outside of maybe a lab som… https://t.co/3o0s7jUCdA
58,2021-06-13 17:27:59,1404128430585618433,@ajtourville Main advantage of this is a much stronger EM field compared with a rotor that is held together by meta… https://t.co/8JWKkrSSQ5
59,2021-06-13 17:21:58,1404126913791021056,"@ajtourville Fiber is wound over rotor at high tension load. Machine to do this was made by Tesla Automation.

Carb… https://t.co/CtG5MsOctL"
60,2021-06-13 17:12:51,1404124622224723972,@AlternateJones True
61,2021-06-13 06:42:00,1403965862327902215,@PPathole Deriving moments of inertia from first principles
62,2021-06-13 06:20:10,1403960366703337476,Esoteric meme of the day https://t.co/ELGmeLEXRE
63,2021-06-13 03:46:48,1403921772068556801,@BrianNorgard Physics should be taught with the majesty &amp; beauty it deserves
64,2021-06-13 03:44:35,1403921214234447890,@BrianNorgard Physics is simply the search for truth. Nothing is more rigorous.
65,2021-06-15 00:20:35,1404594649482858496,@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.
66,2021-06-14 09:22:23,1404368609502134276,@tobyliiiiiiiiii @f_rmnn Cool
67,2021-06-14 09:15:58,1404366995907256320,@FOXSports Epic dog
68,2021-06-14 08:22:48,1404353618518499329,K is Kindred
69,2021-06-14 08:21:46,1404353357469212673,Could turn out to be one big Philip K Dick joke in the end
70,2021-06-14 08:13:50,1404351360644964355,"Pluto takes 248 years to orbit the sun, but Uranus only takes 84"
71,2021-06-14 07:19:13,1404337616296681472,"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”"
72,2021-06-14 07:15:20,1404336639938154497,@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live t… https://t.co/JkBwUkInVM
73,2021-06-14 07:12:55,1404336029776027651,"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub… https://t.co/h039mXnTf1"
74,2021-06-14 06:52:53,1404330986951766021,@DELTA_V @spacex360 So much more is needed for life to become multiplanetary
75,2021-06-14 05:04:50,1404303796075859974,!! https://t.co/3H9gMEmSLF
76,2021-06-14 04:02:55,1404288216400764940,This is true https://t.co/72u3SrBf6U
77,2021-06-14 04:01:27,1404287845028667397,Our Soul Dichotomy https://t.co/D4PC5XK2VK
